OrderID,ClientName,ProductType,ChannelSales,Priority,Units,UnitPrice,CostPrice,TotalSalesAmount,TotalCostAmount
E8447,Willie,Cuidado personal,Online,Medium,1204,969.16,346.92,1166868.64,417691.68
E8448,Kristen,Cereales,Offline,Medium,8793,879.26,348.33,7731333.18,3062865.69
E8449,Sonia,Alimento infantil,Offline,High,4472,869.27,296.01,3887375.44,1323756.72
E8450,Edward,Snacks,Offline,Critical,7422,606.43,430.4,4500923.46,3194428.8
E8451,Audrey,Bebida,Offline,Low,2611,769.49,308.17,2009138.39,804631.87
E8452,Vincent,Bebida,Online,Medium,6499,970.52,295.93,6307409.48,1923249.07
E8453,Cathy,Verduras,Online,Low,6624,653.42,397,4328254.08,2629728
E8454,Stephanie,Ropa,Online,High,8379,621.57,213.55,5208135.03,1789335.45
E8455,Andrew,Frutas,Online,Low,913,455.6,369.49,415962.8,337344.37
E8456,Jennifer,Alimento infantil,Offline,Medium,6599,710.69,348.02,4689843.31,2296583.98
E8457,Antonio,Cereales,Online,High,3466,476.4,113.85,1651202.4,394604.1
E8458,Alexis,Verduras,Offline,Critical,2916,661.94,53.54,1930217.04,156122.64
E8459,Tracey,Cosmeticos,Offline,Critical,4818,925.59,442.38,4459492.62,2131386.84
E8460,Valerie,Cuidado personal,Offline,Critical,1360,775,12,1054000,16320
E8461,Karla,Ropa,Online,Low,7079,602.2,423.35,4262973.8,2996894.65
E8462,Jacob,Carnes,Offline,Critical,1654,629.64,461.69,1041424.56,763635.26
E8463,Joshua,Ropa,Online,Low,1580,757.09,230.17,1196202.2,363668.6
E8464,Karla,Carnes,Online,High,9878,673,370.81,6647894,3662861.18
E8465,Amanda,Carnes,Online,Medium,5774,680.81,167.41,3930996.94,966625.34
E8466,Sean,Alimento infantil,Offline,Medium,4513,859.59,454.23,3879329.67,2049939.99
E8467,Cathy,Material de oficina,Online,Low,677,550.85,347.35,372925.45,235155.95
E8468,Jacob,Frutas,Offline,Medium,6346,815.24,465.36,5173513.04,2953174.56
E8469,Kenneth,Cuidado personal,Offline,Medium,3008,647.63,61.07,1948071.04,183698.56
E8470,Thomas,Domestico,Offline,High,8094,720.47,423.95,5831484.18,3431451.3
E8471,Christina,Domestico,Online,High,8501,920.2,34.6,7822620.2,294134.6
E8472,John,Bebida,Online,Medium,524,991.15,440.74,519362.6,230947.76
E8473,Ryan,Frutas,Offline,Critical,8464,516.94,217.35,4375380.16,1839650.4
E8474,Melinda,Cuidado personal,Offline,Low,8828,472.77,25.51,4173613.56,225202.28
E8475,Laura,Domestico,Online,High,983,869.74,288.07,854954.42,283172.81
E8476,Courtney,Alimento infantil,Offline,High,6551,414.07,449.79,2712572.57,2946574.29
E8477,Tammy,Bebida,Offline,High,8329,520.81,215.78,4337826.49,1797231.62
E8478,Craig,Material de oficina,Online,Low,3399,640.95,406.22,2178589.05,1380741.78
E8479,Cathy,Alimento infantil,Offline,Medium,1558,827.45,273.87,1289167.1,426689.46
E8480,Michael,Ropa,Offline,Low,2110,586.39,165.6,1237282.9,349416
E8481,Thomas,Frutas,Online,Critical,2559,755.06,366.01,1932198.54,936619.59
E8482,Sean,Material de oficina,Offline,Critical,2029,906.49,275.66,1839268.21,559314.14
E8483,Johnathan,Alimento infantil,Offline,Critical,7642,975.76,12.54,7456757.92,95830.68
E8484,Daniel,Bebida,Online,Critical,9644,664.15,482.7,6405062.6,4655158.8
E8485,Sean,Domestico,Offline,Low,5543,667.07,496.81,3697569.01,2753817.83
E8486,Melissa,Material de oficina,Offline,Critical,9974,786.79,414.92,7847443.46,4138412.08
E8487,Edward,Material de oficina,Offline,Low,2386,577.17,73.83,1377127.62,176158.38
E8488,Kimberly,Carnes,Online,Critical,9183,819.21,258.43,7522805.43,2373162.69
E8489,Leslie,Snacks,Online,High,2533,582.44,234.59,1475320.52,594216.47
E8490,Amber,Bebida,Online,Medium,2724,551.52,150.16,1502340.48,409035.84
E8491,Jill,Cosmeticos,Online,Medium,3535,485.3,31.12,1715535.5,110009.2
E8492,Willie,Domestico,Offline,Low,4055,708.65,435.07,2873575.75,1764208.85
E8493,Isaiah,Verduras,Online,Low,1432,932.42,169.25,1335225.44,242366
E8494,James,Cuidado personal,Offline,Critical,3137,995.42,460.04,3122632.54,1443145.48
E8495,Christopher,Alimento infantil,Offline,High,5495,530.38,466.86,2914438.1,2565395.7
E8496,Kayla,Carnes,Offline,Critical,6492,987.37,42.61,6410006.04,276624.12
E8497,Brandon,Frutas,Online,Medium,8063,795.05,184.48,6410488.15,1487462.24
E8498,Rebekah,Cereales,Online,Medium,8265,463.33,10.04,3829422.45,82980.6
E8499,Andrew,Material de oficina,Online,Medium,2344,476.13,257.58,1116048.72,603767.52
E8500,Julie,Frutas,Offline,Critical,5772,597.62,292.99,3449462.64,1691138.28
E8501,Robert,Alimento infantil,Offline,Medium,137,595.26,170.63,81550.62,23376.31
E8502,Sydney,Domestico,Offline,High,3609,725.44,53.74,2618112.96,193947.66
E8503,Sean,Material de oficina,Online,High,8604,693.28,277,5964981.12,2383308
E8504,Jeffrey,Frutas,Online,Medium,5736,682.17,46.47,3912927.12,266551.92
E8505,Hunter,Carnes,Offline,Medium,7127,892.03,190.88,6357497.81,1360401.76
E8506,David,Bebida,Online,High,2119,939.02,391.94,1989783.38,830520.86
E8507,Brenda,Domestico,Online,High,7056,610.47,423.91,4307476.32,2991108.96
E8508,Joseph,Cereales,Offline,High,2964,530.55,492.1,1572550.2,1458584.4
E8509,Lori,Snacks,Offline,Low,7644,439.01,268.01,3355792.44,2048668.44
E8510,Tami,Frutas,Online,High,2002,439.71,100.65,880299.42,201501.3
E8511,Alexis,Domestico,Online,Low,4379,585.9,256.15,2565656.1,1121680.85
E8512,Chris,Cuidado personal,Online,Medium,1606,798.54,28.75,1282455.24,46172.5
E8513,Charles,Ropa,Online,Low,3204,623.68,387.56,1998270.72,1241742.24
E8514,Jennifer,Cuidado personal,Offline,Low,4675,726.73,59.25,3397462.75,276993.75
E8515,Bianca,Carnes,Online,Critical,2958,796.99,126.94,2357496.42,375488.52
E8516,Stuart,Snacks,Offline,High,8239,593.61,447.8,4890752.79,3689424.2
E8517,Eric,Cuidado personal,Offline,Critical,8202,650.46,432.32,5335072.92,3545888.64
E8518,Kyle,Snacks,Offline,High,3190,737.03,226.95,2351125.7,723970.5
E8519,Alyssa,Alimento infantil,Offline,Low,2458,656.87,229.55,1614586.46,564233.9
E8520,Alexis,Alimento infantil,Offline,Medium,3402,846.31,50.96,2879146.62,173365.92
E8521,Courtney,Verduras,Online,Low,5269,726.76,476.11,3829298.44,2508623.59
E8522,Jessica,Cosmeticos,Offline,Medium,8159,872.73,286.1,7120604.07,2334289.9
E8523,Mason,Alimento infantil,Offline,Low,3909,575.6,145.92,2250020.4,570401.28
E8524,Jacob,Carnes,Online,Low,8129,929.87,71.16,7558913.23,578459.64
E8525,Richard,Snacks,Online,Critical,4267,446.85,47.84,1906708.95,204133.28
E8526,Darryl,Alimento infantil,Online,Critical,3047,584.45,391.11,1780819.15,1191712.17
E8527,Nathan,Verduras,Online,Medium,1758,499.04,101.2,877312.32,177909.6
E8528,James,Cosmeticos,Online,High,5171,845.82,366.29,4373735.22,1894085.59
E8529,Melinda,Cuidado personal,Online,Critical,2574,784.08,482.13,2018221.92,1241002.62
E8530,Amanda,Snacks,Online,Low,294,710.66,343.49,208934.04,100986.06
E8531,Lisa,Cosmeticos,Online,Critical,4239,816.96,280.53,3463093.44,1189166.67
E8532,Joshua,Cosmeticos,Offline,Medium,3133,940.05,306.9,2945176.65,961517.7
E8533,Joshua,Cuidado personal,Offline,Critical,668,783.43,389.79,523331.24,260379.72
E8534,Chad,Snacks,Online,Critical,7297,557.91,191.93,4071069.27,1400513.21
E8535,Nicholas,Frutas,Online,Low,9830,897.91,309.7,8826455.3,3044351
E8536,Stuart,Frutas,Offline,Critical,4006,415.28,231.48,1663611.68,927308.88
E8537,Autumn,Cosmeticos,Offline,Critical,7983,620.82,482.85,4956006.06,3854591.55
E8538,Keith,Cereales,Online,Low,4374,674.78,406.77,2951487.72,1779211.98
E8539,Mitchell,Ropa,Online,Critical,1933,937.47,317.9,1812129.51,614500.7
E8540,Tony,Cosmeticos,Online,Critical,6155,765.92,306.26,4714237.6,1885030.3
E8541,Amanda,Material de oficina,Online,Medium,8426,834.24,177.25,7029306.24,1493508.5
E8542,Dean,Snacks,Offline,Low,7560,983.64,11.93,7436318.4,90190.8
E8543,Nicole,Ropa,Offline,Medium,1173,965.64,54.06,1132695.72,63412.38
E8544,Holly,Alimento infantil,Online,Medium,4810,652.53,273.96,3138669.3,1317747.6
E8545,Alexis,Snacks,Offline,Low,2450,629.08,146.85,1541246,359782.5
E8546,Joseph,Material de oficina,Offline,Critical,5709,652.66,33.8,3726035.94,192964.2
E8547,Jessica,Bebida,Offline,Critical,925,494.04,73.78,456987,68246.5
E8548,Patrick,Snacks,Online,High,5495,827.13,366.44,4545079.35,2013587.8
E8549,Mary,Verduras,Online,Critical,9382,425.53,442.38,3992322.46,4150409.16
E8550,Jill,Bebida,Offline,Low,2327,652.18,471.02,1517622.86,1096063.54
E8551,Amanda,Alimento infantil,Offline,Medium,5506,698.8,87.9,3847592.8,483977.4
E8552,Daniel,Verduras,Online,Medium,3806,429.51,260.07,1634715.06,989826.42
E8553,Patricia,Frutas,Online,High,135,541.55,223.12,73109.25,30121.2
E8554,Daniel,Snacks,Offline,Medium,9515,763.52,467.16,7264892.8,4445027.4
E8555,Paula,Bebida,Offline,Low,6066,528.19,307.47,3204000.54,1865113.02
E8556,Veronica,Domestico,Online,High,5980,625.14,477.99,3738337.2,2858380.2
E8557,John,Verduras,Offline,Medium,9068,912.12,23.08,8271104.16,209289.44
E8558,Ryan,Cosmeticos,Online,High,8155,691.71,269.09,5640895.05,2194428.95
E8559,Andrea,Cosmeticos,Offline,High,8199,553.3,451.2,4536506.7,3699388.8
E8560,Laurie,Domestico,Offline,Low,3765,907.29,365.51,3415946.85,1376145.15
E8561,Steven,Domestico,Online,Low,6577,420.05,196.84,2762668.85,1294616.68
E8562,David,Snacks,Offline,Medium,4939,840.48,412.38,4151130.72,2036744.82
E8563,Gregory,Carnes,Online,Low,3084,994.1,138.2,3065804.4,426208.8
E8564,Jeff,Material de oficina,Online,Low,8104,734.65,287.32,5953603.6,2328441.28
E8565,Alisha,Cosmeticos,Online,Critical,3554,521.58,437.33,1853695.32,1554270.82
E8566,Amanda,Domestico,Online,Critical,7642,681,438.47,5204202,3350787.74
E8567,Colin,Ropa,Online,Low,9684,473.08,369,4581306.72,3573396
E8568,Cindy,Alimento infantil,Offline,Critical,5805,862.47,211.83,5006638.35,1229673.15
E8569,Donald,Material de oficina,Offline,High,7535,467.07,452.26,3519372.45,3407779.1
E8570,Frank,Cuidado personal,Offline,Medium,2540,511.42,480.69,1299006.8,1220952.6
E8571,Brady,Cosmeticos,Offline,High,3745,822.06,76.16,3078614.7,285219.2
E8572,David,Verduras,Online,High,8629,940.36,390.55,8114366.44,3370055.95
E8573,Nathan,Domestico,Online,Medium,1730,530.48,284.35,917730.4,491925.5
E8574,Walter,Verduras,Online,Critical,7018,949.35,498.38,6662538.3,3497630.84
E8575,Sara,Material de oficina,Online,High,1270,564.94,179.12,717473.8,227482.4
E8576,Justin,Alimento infantil,Offline,Critical,2191,772.74,221.65,1693073.34,485635.15
E8577,John,Cereales,Offline,Critical,9651,547.06,84.91,5279676.06,819466.41
E8578,Amanda,Cosmeticos,Offline,High,2534,841.5,428.79,2132361,1086553.86
E8579,Joseph,Cuidado personal,Offline,High,1493,706.17,362.41,1054311.81,541078.13
E8580,Melanie,Domestico,Offline,Low,4021,685.94,275.33,2758164.74,1107101.93
E8581,Alexis,Frutas,Offline,Low,5353,809.82,180.47,4334966.46,966055.91
E8582,David,Cereales,Offline,Critical,1798,950.79,91.44,1709520.42,164409.12
E8583,Sean,Snacks,Online,Low,1770,690.89,223,1222875.3,394710
E8584,Kyle,Alimento infantil,Offline,Low,1306,811.8,220.26,1060210.8,287659.56
E8585,David,Ropa,Offline,Low,4021,951.64,68.77,3826544.44,276524.17
E8586,Richard,Alimento infantil,Online,Critical,3499,888.51,485.59,3108896.49,1699079.41
E8587,Carla,Carnes,Online,High,931,948.22,216.81,882792.82,201850.11
E8588,Hector,Frutas,Offline,Low,1851,526.49,232.04,974532.99,429506.04
E8589,Melanie,Material de oficina,Offline,Medium,581,797.92,485.11,463591.52,281848.91
E8590,Julie,Alimento infantil,Offline,High,7889,661.85,440.4,5221334.65,3474315.6
E8591,Gabriel,Bebida,Offline,High,5476,636.35,324.1,3484652.6,1774771.6
E8592,Angela,Verduras,Offline,Medium,3175,939.78,182.54,2983801.5,579564.5
E8593,Tiffany,Cosmeticos,Offline,Low,6210,820.69,289.11,5096484.9,1795373.1
E8594,Michael,Snacks,Offline,Critical,826,457.77,107.73,378118.02,88984.98
E8595,Patricia,Verduras,Online,Low,3018,966.76,9.26,2917681.68,27946.68
E8596,Benjamin,Alimento infantil,Offline,Medium,4362,958.33,228.95,4180235.46,998679.9
E8597,Timothy,Bebida,Online,Low,6735,684.46,333.4,4609838.1,2245449
E8598,Rebecca,Alimento infantil,Online,High,9549,873.62,236.85,8342197.38,2261680.65
E8599,Michelle,Ropa,Online,Critical,4669,698.53,128.46,3261436.57,599779.74
E8600,Anthony,Alimento infantil,Offline,Critical,8706,942.67,491.39,8206885.02,4278041.34
E8601,Michelle,Ropa,Offline,Critical,4824,772.69,413.18,3727456.56,1993180.32
E8602,Emma,Verduras,Offline,High,1797,715.05,449.19,1284944.85,807194.43
E8603,Tony,Snacks,Offline,Low,2893,706.68,474.14,2044425.24,1371687.02
E8604,Richard,Carnes,Offline,Critical,3559,582.43,384.22,2072868.37,1367438.98
E8605,Emily,Alimento infantil,Offline,Critical,2384,911.28,258.74,2172491.52,616836.16
E8606,Whitney,Verduras,Online,Low,2166,774.81,2.99,1678238.46,6476.34
E8607,Rebekah,Ropa,Offline,Critical,3071,834.47,200.93,2562657.37,617056.03
E8608,Kimberly,Bebida,Online,High,3837,770.91,410.42,2957981.67,1574781.54
E8609,Rebekah,Alimento infantil,Offline,Low,2887,926.75,282.27,2675527.25,814913.49
E8610,Isaiah,Cereales,Offline,Critical,646,678.68,258.64,438427.28,167081.44
E8611,Bryan,Cuidado personal,Offline,Low,9237,748,427.8,6909276,3951588.6
E8612,Katherine,Cuidado personal,Online,Low,8031,451.1,461.65,3622784.1,3707511.15
E8613,Rachel,Snacks,Offline,High,4184,575.07,26.74,2406092.88,111880.16
E8614,Cory,Cuidado personal,Offline,High,8680,758.68,471.63,6585342.4,4093748.4
E8615,Ryan,Snacks,Offline,Critical,5371,674.4,344.86,3622202.4,1852243.06
E8616,Dustin,Cuidado personal,Online,Low,7874,976.2,244.57,7686598.8,1925744.18
E8617,Robert,Snacks,Offline,Critical,1070,904.73,292.33,968061.1,312793.1
E8618,Darryl,Bebida,Online,High,9529,649.63,68.68,6190324.27,654451.72
E8619,Jaime,Cuidado personal,Online,Medium,5087,787.74,360.34,4007233.38,1833049.58
E8620,Jeffrey,Ropa,Offline,Medium,3494,766.67,382.66,2678744.98,1337014.04
E8621,Courtney,Material de oficina,Online,High,9680,957.68,455.14,9270342.4,4405755.2
E8622,Melinda,Frutas,Offline,Low,1817,752.75,468.54,1367746.75,851337.18
E8623,Nicholas,Cosmeticos,Online,Low,4172,943.83,215.09,3937658.76,897355.48
E8624,William,Snacks,Online,Medium,7964,505.97,473.74,4029545.08,3772865.36
E8625,Daniel,Verduras,Offline,Low,295,534.96,480.61,157813.2,141779.95
E8626,Jeffrey,Carnes,Online,Low,8730,829.93,226.54,7245288.9,1977694.2
E8627,Adam,Alimento infantil,Online,High,5887,881.02,308.28,5186564.74,1814844.36
E8628,Kevin,Verduras,Online,Low,9305,457.76,390.5,4259456.8,3633602.5
E8629,Richard,Material de oficina,Online,Medium,7302,722.81,15.62,5277958.62,114057.24
E8630,Dorothy,Bebida,Offline,Critical,8606,788.93,135.43,6789531.58,1165510.58
E8631,Eric,Carnes,Offline,Low,3460,912.59,455.25,3157561.4,1575165
E8632,Jeff,Cuidado personal,Offline,Medium,7959,867.95,73.94,6908014.05,588488.46
E8633,Kimberly,Cereales,Offline,Medium,2876,946.19,84.13,2721242.44,241957.88
E8634,Eric,Alimento infantil,Online,Medium,2129,968,364.89,2060872,776850.81
E8635,Logan,Alimento infantil,Offline,Low,3789,856.39,468.68,3244861.71,1775828.52
E8636,Carla,Alimento infantil,Offline,Medium,1928,801.7,278.78,1545677.6,537487.84
E8637,Margaret,Cuidado personal,Online,Low,7050,976.33,85.21,6883126.5,600730.5
E8638,Sarah,Cereales,Offline,High,9174,635.1,107.57,5826407.4,986847.18
E8639,George,Frutas,Offline,Low,3144,913.13,221.91,2870880.72,697685.04
E8640,Deborah,Ropa,Offline,Low,2402,724.66,459.57,1740633.32,1103887.14
E8641,Jaime,Cereales,Online,Low,6256,795.51,398.51,4976710.56,2493078.56
E8642,Darin,Cereales,Offline,Medium,986,763.26,2.35,752574.36,2317.1
E8643,Todd,Verduras,Offline,Medium,8551,714.57,281.2,6110288.07,2404541.2
E8644,Crystal,Ropa,Offline,Critical,206,487.51,438.01,100427.06,90230.06
E8645,Jacob,Snacks,Online,High,9865,412.5,238.57,4069312.5,2353493.05
E8646,Katherine,Frutas,Offline,Critical,3526,512.18,430.96,1805946.68,1519564.96
E8647,Brandi,Carnes,Online,Low,7413,630.77,158.69,4675898.01,1176368.97
E8648,Kim,Ropa,Online,Medium,1207,885.34,84.93,1068605.38,102510.51
E8649,Leah,Snacks,Online,Low,6201,436.22,372.36,2705000.22,2309004.36
E8650,Todd,Cereales,Offline,Low,1848,536.76,343.37,991932.48,634547.76
E8651,Kristen,Ropa,Online,Medium,3899,429.77,492.29,1675673.23,1919438.71
E8652,Mark,Material de oficina,Offline,Critical,1320,589.8,142.54,778536,188152.8
E8653,Holly,Cuidado personal,Offline,Critical,7458,483.75,44.55,3607807.5,332253.9
E8654,Andrea,Verduras,Offline,High,9003,456.18,461.81,4106988.54,4157675.43
E8655,Cindy,Bebida,Online,Medium,5041,563.28,64.04,2839494.48,322825.64
E8656,Jacqueline,Snacks,Offline,Medium,4522,500.87,287.19,2264934.14,1298673.18
E8657,Joshua,Material de oficina,Offline,High,9906,839.87,405.81,8319752.22,4019953.86
E8658,Kevin,Domestico,Online,High,9020,997.62,48.23,8998532.4,435034.6
E8659,David,Frutas,Offline,Critical,9260,623.98,447.77,5778054.8,4146350.2
E8660,Scott,Snacks,Online,High,4136,457.02,498.28,1890234.72,2060886.08
E8661,Sara,Domestico,Offline,Low,8952,883.12,236.4,7905690.24,2116252.8
E8662,Kevin,Alimento infantil,Online,High,151,529.38,426.84,79936.38,64452.84
E8663,David,Alimento infantil,Online,Low,3333,506.49,408.61,1688131.17,1361897.13
E8664,Andrea,Snacks,Online,High,7378,737.15,18.73,5438692.7,138189.94
E8665,Kristen,Ropa,Offline,Critical,4659,759.51,93.01,3538557.09,433333.59
E8666,Patrick,Bebida,Online,High,7270,685.36,365.27,4982567.2,2655512.9
E8667,Bobby,Material de oficina,Online,High,3889,431.77,411.66,1679153.53,1600945.74
E8668,Kenneth,Domestico,Online,Low,9008,826.49,333.6,7445021.92,3005068.8
E8669,Kevin,Snacks,Online,Medium,2120,777.63,132.49,1648575.6,280878.8
E8670,Tammy,Verduras,Online,Medium,1668,741.26,248.96,1236421.68,415265.28
E8671,Jeff,Frutas,Online,High,3759,916.87,396.92,3446514.33,1492022.28
E8672,John,Bebida,Online,Medium,3522,442.32,257.95,1557851.04,908499.9
E8673,Bobby,Carnes,Online,Low,7397,418.14,54.82,3092981.58,405503.54
E8674,Laurie,Carnes,Online,High,1102,562.01,431.45,619335.02,475457.9
E8675,Austin,Material de oficina,Offline,High,4199,983.79,427.15,4130934.21,1793602.85
E8676,Christina,Cuidado personal,Offline,Critical,9518,778.94,472.08,7413950.92,4493257.44
E8677,Maria,Carnes,Offline,Critical,4467,739.77,31.26,3304552.59,139638.42
E8678,Dawn,Material de oficina,Offline,Low,6582,852.35,388.41,5610167.7,2556514.62
E8679,Melinda,Carnes,Offline,Medium,2869,753.76,94.85,2162537.44,272124.65
E8680,Kimberly,Frutas,Online,Critical,5116,432.19,457.42,2211084.04,2340160.72
E8681,Kenneth,Frutas,Offline,Low,6100,862.89,53.21,5263629,324581
E8682,Nicholas,Bebida,Offline,High,5230,523.4,411.65,2737382,2152929.5
E8683,Emily,Verduras,Offline,Medium,5155,973.19,391.43,5016794.45,2017821.65
E8684,David,Bebida,Offline,Critical,610,725.1,321.45,442311,196084.5
E8685,Richard,Ropa,Offline,Low,7302,638.66,440.76,4663495.32,3218429.52
E8686,George,Cosmeticos,Offline,Medium,8099,485.94,466.28,3935628.06,3776401.72
E8687,Tony,Carnes,Online,High,349,849.88,373.62,296608.12,130393.38
E8688,Jennifer,Ropa,Online,High,354,668.74,154.29,236733.96,54618.66
E8689,Anthony,Cosmeticos,Offline,Medium,5357,694.06,13.43,3718079.42,71944.51
E8690,Nicholas,Alimento infantil,Offline,Low,3911,491.25,432.1,1921278.75,1689943.1
E8691,Patrick,Cereales,Online,Low,5933,968.95,275.11,5748780.35,1632227.63
E8692,Emma,Snacks,Offline,Low,5374,963.08,462.3,5175591.92,2484400.2
E8693,Sarah,Bebida,Offline,Medium,8418,517.5,318.84,4356315,2683995.12
E8694,Autumn,Verduras,Online,Critical,8599,579.71,343.09,4984926.29,2950230.91
E8695,Gregory,Bebida,Offline,High,2232,592.2,299.93,1321790.4,669443.76
E8696,Walter,Bebida,Online,Medium,3449,849.62,404.84,2930339.38,1396293.16
E8697,Teresa,Cosmeticos,Online,High,4422,994.81,198.9,4399049.82,879535.8
E8698,Andrew,Ropa,Online,Low,9140,832.03,185.01,7604754.2,1690991.4
E8699,Wendy,Bebida,Offline,Critical,1756,991.3,277.63,1740722.8,487518.28
E8700,Mark,Cuidado personal,Online,Critical,2136,472.18,297.86,1008576.48,636228.96
E8701,Maxwell,Alimento infantil,Offline,Medium,8475,843.88,247.12,7151883,2094342
E8702,Christina,Verduras,Online,High,549,959.77,253.62,526913.73,139237.38
E8703,Justin,Snacks,Offline,Low,9199,948.76,340.23,8727643.24,3129775.77
E8704,Dawn,Cereales,Online,Low,3035,775.53,395.01,2353733.55,1198855.35
E8705,Nicholas,Bebida,Online,High,9351,809.69,208.73,7571411.19,1951834.23
E8706,Frank,Snacks,Offline,High,3906,582.2,220.23,2274073.2,860218.38
E8707,Chad,Alimento infantil,Offline,High,8578,893.04,273.83,7660497.12,2348913.74
E8708,Courtney,Cereales,Online,Low,5375,783.82,78.97,4213032.5,424463.75
